candidate_index,local_index,fresh_negative,fresh_positive,fresh_p_positive,previous_negative,previous_positive,previous_p_positive,shots,repeats,trials,logical_failures,target_logical_errors,stopped_early,logical_failure_rate,converged,convergence_rate,mean_iterations,source_csv,source_shard
586,58,0.0,0.85,0.9,0.0,0.0,0.5,50000,1,43.0,10.0,10,True,0.2325581395348837,32,0.7441860465116279,1368.9767441860463,/hpc/group/pfisterlab/mg551/storage/relay/relay/examples/notebook_data/bicycle_bivariate_144_12_12_message_mix_grid_Z_p0035_r60/seed_6/grid_results.csv,6
655,65,0.0,1.0,0.9,-0.25,0.25,0.5,50000,1,43.0,10.0,10,True,0.2325581395348837,31,0.7209302325581395,1383.9302325581396,/hpc/group/pfisterlab/mg551/storage/relay/relay/examples/notebook_data/bicycle_bivariate_144_12_12_message_mix_grid_Z_p0035_r60/seed_5/grid_results.csv,5
97,9,-0.1,0.85,0.9,-0.1,0.25,0.5,50000,1,43.0,10.0,10,True,0.2325581395348837,33,0.7674418604651163,1484.1627906976744,/hpc/group/pfisterlab/mg551/storage/relay/relay/examples/notebook_data/bicycle_bivariate_144_12_12_message_mix_grid_Z_p0035_r60/seed_7/grid_results.csv,7
251,25,-0.02,0.7,0.9,-0.25,0.25,0.75,50000,1,43.0,10.0,10,True,0.2325581395348837,32,0.7441860465116279,1637.3720930232555,/hpc/group/pfisterlab/mg551/storage/relay/relay/examples/notebook_data/bicycle_bivariate_144_12_12_message_mix_grid_Z_p0035_r60/seed_1/grid_results.csv,1
630,63,0.0,0.85,0.995,-0.1,0.0,0.25,50000,1,42.0,10.0,10,True,0.238095238095238,32,0.7619047619047619,997.3333333333334,/hpc/group/pfisterlab/mg551/storage/relay/relay/examples/notebook_data/bicycle_bivariate_144_12_12_message_mix_grid_Z_p0035_r60/seed_0/grid_results.csv,0
193,19,-0.1,1.0,0.97,-0.25,0.1,0.5,50000,1,42.0,10.0,10,True,0.238095238095238,32,0.7619047619047619,1040.547619047619,/hpc/group/pfisterlab/mg551/storage/relay/relay/examples/notebook_data/bicycle_bivariate_144_12_12_message_mix_grid_Z_p0035_r60/seed_3/grid_results.csv,3
182,18,-0.1,1.0,0.9,0.0,0.0,0.75,50000,1,42.0,10.0,10,True,0.238095238095238,32,0.7619047619047619,1177.1666666666667,/hpc/group/pfisterlab/mg551/storage/relay/relay/examples/notebook_data/bicycle_bivariate_144_12_12_message_mix_grid_Z_p0035_r60/seed_2/grid_results.csv,2
178,17,-0.1,1.0,0.9,-0.1,0.25,0.5,50000,1,42.0,10.0,10,True,0.238095238095238,32,0.7619047619047619,1312.0,/hpc/group/pfisterlab/mg551/storage/relay/relay/examples/notebook_data/bicycle_bivariate_144_12_12_message_mix_grid_Z_p0035_r60/seed_8/grid_results.csv,8
173,17,-0.1,1.0,0.9,-0.1,0.0,0.75,50000,1,42.0,10.0,10,True,0.238095238095238,32,0.7619047619047619,1320.7857142857142,/hpc/group/pfisterlab/mg551/storage/relay/relay/examples/notebook_data/bicycle_bivariate_144_12_12_message_mix_grid_Z_p0035_r60/seed_3/grid_results.csv,3
574,57,0.0,0.85,0.9,-0.25,0.25,0.5,50000,1,42.0,10.0,10,True,0.238095238095238,32,0.7619047619047619,1407.2857142857142,/hpc/group/pfisterlab/mg551/storage/relay/relay/examples/notebook_data/bicycle_bivariate_144_12_12_message_mix_grid_Z_p0035_r60/seed_4/grid_results.csv,4
595,59,0.0,0.85,0.97,-0.25,0.0,0.5,50000,1,42.0,10.0,10,True,0.238095238095238,32,0.7619047619047619,1420.142857142857,/hpc/group/pfisterlab/mg551/storage/relay/relay/examples/notebook_data/bicycle_bivariate_144_12_12_message_mix_grid_Z_p0035_r60/seed_5/grid_results.csv,5
357,35,-0.02,0.85,0.97,-0.25,0.25,0.25,50000,1,42.0,10.0,10,True,0.238095238095238,30,0.7142857142857143,1444.6190476190477,/hpc/group/pfisterlab/mg551/storage/relay/relay/examples/notebook_data/bicycle_bivariate_144_12_12_message_mix_grid_Z_p0035_r60/seed_7/grid_results.csv,7
177,17,-0.1,1.0,0.9,-0.1,0.25,0.25,50000,1,42.0,10.0,10,True,0.238095238095238,31,0.7380952380952381,1490.595238095238,/hpc/group/pfisterlab/mg551/storage/relay/relay/examples/notebook_data/bicycle_bivariate_144_12_12_message_mix_grid_Z_p0035_r60/seed_7/grid_results.csv,7
268,26,-0.02,0.7,0.9,0.0,0.25,0.5,50000,1,42.0,10.0,10,True,0.238095238095238,32,0.7619047619047619,1504.6190476190477,/hpc/group/pfisterlab/mg551/storage/relay/relay/examples/notebook_data/bicycle_bivariate_144_12_12_message_mix_grid_Z_p0035_r60/seed_8/grid_results.csv,8
217,21,-0.1,1.0,0.995,-0.25,0.0,0.5,50000,1,40.0,10.0,10,True,0.25,30,0.75,1185.375,/hpc/group/pfisterlab/mg551/storage/relay/relay/examples/notebook_data/bicycle_bivariate_144_12_12_message_mix_grid_Z_p0035_r60/seed_7/grid_results.csv,7
460,46,-0.02,1.0,0.995,-0.25,0.0,0.5,50000,1,40.0,10.0,10,True,0.25,29,0.725,1186.725,/hpc/group/pfisterlab/mg551/storage/relay/relay/examples/notebook_data/bicycle_bivariate_144_12_12_message_mix_grid_Z_p0035_r60/seed_0/grid_results.csv,0
75,7,-0.1,0.7,0.995,0.0,0.1,0.25,50000,1,40.0,10.0,10,True,0.25,30,0.75,1212.7,/hpc/group/pfisterlab/mg551/storage/relay/relay/examples/notebook_data/bicycle_bivariate_144_12_12_message_mix_grid_Z_p0035_r60/seed_5/grid_results.csv,5
600,60,0.0,0.85,0.97,-0.25,0.25,0.25,50000,1,40.0,10.0,10,True,0.25,30,0.75,1233.5,/hpc/group/pfisterlab/mg551/storage/relay/relay/examples/notebook_data/bicycle_bivariate_144_12_12_message_mix_grid_Z_p0035_r60/seed_0/grid_results.csv,0
650,65,0.0,1.0,0.9,-0.25,0.0,0.75,50000,1,40.0,10.0,10,True,0.25,30,0.75,1253.075,/hpc/group/pfisterlab/mg551/storage/relay/relay/examples/notebook_data/bicycle_bivariate_144_12_12_message_mix_grid_Z_p0035_r60/seed_0/grid_results.csv,0
622,62,0.0,0.85,0.995,-0.25,0.0,0.5,50000,1,40.0,10.0,10,True,0.25,30,0.75,1281.525,/hpc/group/pfisterlab/mg551/storage/relay/relay/examples/notebook_data/bicycle_bivariate_144_12_12_message_mix_grid_Z_p0035_r60/seed_2/grid_results.csv,2
344,34,-0.02,0.85,0.9,0.0,0.0,0.75,50000,1,40.0,10.0,10,True,0.25,30,0.75,1300.725,/hpc/group/pfisterlab/mg551/storage/relay/relay/examples/notebook_data/bicycle_bivariate_144_12_12_message_mix_grid_Z_p0035_r60/seed_4/grid_results.csv,4
310,31,-0.02,0.7,0.995,-0.1,0.1,0.5,50000,1,40.0,10.0,10,True,0.25,29,0.725,1303.25,/hpc/group/pfisterlab/mg551/storage/relay/relay/examples/notebook_data/bicycle_bivariate_144_12_12_message_mix_grid_Z_p0035_r60/seed_0/grid_results.csv,0
329,32,-0.02,0.85,0.9,-0.25,0.1,0.75,50000,1,40.0,10.0,10,True,0.25,30,0.75,1332.15,/hpc/group/pfisterlab/mg551/storage/relay/relay/examples/notebook_data/bicycle_bivariate_144_12_12_message_mix_grid_Z_p0035_r60/seed_9/grid_results.csv,9
511,51,0.0,0.7,0.9,0.0,0.25,0.5,50000,1,40.0,10.0,10,True,0.25,30,0.75,1333.3,/hpc/group/pfisterlab/mg551/storage/relay/relay/examples/notebook_data/bicycle_bivariate_144_12_12_message_mix_grid_Z_p0035_r60/seed_1/grid_results.csv,1
95,9,-0.1,0.85,0.9,-0.1,0.1,0.75,50000,1,40.0,10.0,10,True,0.25,30,0.75,1339.65,/hpc/group/pfisterlab/mg551/storage/relay/relay/examples/notebook_data/bicycle_bivariate_144_12_12_message_mix_grid_Z_p0035_r60/seed_5/grid_results.csv,5
657,65,0.0,1.0,0.9,-0.1,0.0,0.25,50000,1,40.0,10.0,10,True,0.25,30,0.75,1351.025,/hpc/group/pfisterlab/mg551/storage/relay/relay/examples/notebook_data/bicycle_bivariate_144_12_12_message_mix_grid_Z_p0035_r60/seed_7/grid_results.csv,7
114,11,-0.1,0.85,0.97,-0.25,0.25,0.25,50000,1,40.0,10.0,10,True,0.25,30,0.75,1362.975,/hpc/group/pfisterlab/mg551/storage/relay/relay/examples/notebook_data/bicycle_bivariate_144_12_12_message_mix_grid_Z_p0035_r60/seed_4/grid_results.csv,4
412,41,-0.02,1.0,0.9,-0.25,0.25,0.5,50000,1,40.0,10.0,10,True,0.25,30,0.75,1363.975,/hpc/group/pfisterlab/mg551/storage/relay/relay/examples/notebook_data/bicycle_bivariate_144_12_12_message_mix_grid_Z_p0035_r60/seed_2/grid_results.csv,2
578,57,0.0,0.85,0.9,-0.1,0.0,0.75,50000,1,40.0,10.0,10,True,0.25,30,0.75,1365.8,/hpc/group/pfisterlab/mg551/storage/relay/relay/examples/notebook_data/bicycle_bivariate_144_12_12_message_mix_grid_Z_p0035_r60/seed_8/grid_results.csv,8
585,58,0.0,0.85,0.9,0.0,0.0,0.25,50000,1,40.0,10.0,10,True,0.25,29,0.725,1401.175,/hpc/group/pfisterlab/mg551/storage/relay/relay/examples/notebook_data/bicycle_bivariate_144_12_12_message_mix_grid_Z_p0035_r60/seed_5/grid_results.csv,5
579,57,0.0,0.85,0.9,-0.1,0.1,0.25,50000,1,40.0,10.0,10,True,0.25,30,0.75,1423.85,/hpc/group/pfisterlab/mg551/storage/relay/relay/examples/notebook_data/bicycle_bivariate_144_12_12_message_mix_grid_Z_p0035_r60/seed_9/grid_results.csv,9
283,28,-0.02,0.7,0.97,-0.1,0.1,0.5,50000,1,40.0,10.0,10,True,0.25,29,0.725,1433.275,/hpc/group/pfisterlab/mg551/storage/relay/relay/examples/notebook_data/bicycle_bivariate_144_12_12_message_mix_grid_Z_p0035_r60/seed_3/grid_results.csv,3
335,33,-0.02,0.85,0.9,-0.1,0.0,0.75,50000,1,40.0,10.0,10,True,0.25,30,0.75,1622.05,/hpc/group/pfisterlab/mg551/storage/relay/relay/examples/notebook_data/bicycle_bivariate_144_12_12_message_mix_grid_Z_p0035_r60/seed_5/grid_results.csv,5
46,4,-0.1,0.7,0.97,0.0,0.0,0.5,50000,1,40.0,10.0,10,True,0.25,28,0.7,1735.2,/hpc/group/pfisterlab/mg551/storage/relay/relay/examples/notebook_data/bicycle_bivariate_144_12_12_message_mix_grid_Z_p0035_r60/seed_6/grid_results.csv,6
417,41,-0.02,1.0,0.9,-0.1,0.1,0.25,50000,1,38.0,10.0,10,True,0.2631578947368421,28,0.7368421052631579,1201.0526315789473,/hpc/group/pfisterlab/mg551/storage/relay/relay/examples/notebook_data/bicycle_bivariate_144_12_12_message_mix_grid_Z_p0035_r60/seed_7/grid_results.csv,7
190,19,-0.1,1.0,0.97,-0.25,0.0,0.5,50000,1,38.0,10.0,10,True,0.2631578947368421,28,0.7368421052631579,1315.921052631579,/hpc/group/pfisterlab/mg551/storage/relay/relay/examples/notebook_data/bicycle_bivariate_144_12_12_message_mix_grid_Z_p0035_r60/seed_0/grid_results.csv,0
415,41,-0.02,1.0,0.9,-0.1,0.0,0.5,50000,1,38.0,10.0,10,True,0.2631578947368421,28,0.7368421052631579,1334.7105263157894,/hpc/group/pfisterlab/mg551/storage/relay/relay/examples/notebook_data/bicycle_bivariate_144_12_12_message_mix_grid_Z_p0035_r60/seed_5/grid_results.csv,5
438,43,-0.02,1.0,0.97,-0.25,0.25,0.25,50000,1,38.0,10.0,10,True,0.2631578947368421,28,0.7368421052631579,1427.8684210526317,/hpc/group/pfisterlab/mg551/storage/relay/relay/examples/notebook_data/bicycle_bivariate_144_12_12_message_mix_grid_Z_p0035_r60/seed_8/grid_results.csv,8
352,35,-0.02,0.85,0.97,-0.25,0.0,0.5,50000,1,38.0,10.0,10,True,0.2631578947368421,27,0.7105263157894737,1469.2105263157894,/hpc/group/pfisterlab/mg551/storage/relay/relay/examples/notebook_data/bicycle_bivariate_144_12_12_message_mix_grid_Z_p0035_r60/seed_2/grid_results.csv,2
105,10,-0.1,0.85,0.9,0.0,0.25,0.25,50000,1,38.0,10.0,10,True,0.2631578947368421,28,0.7368421052631579,1518.4473684210527,/hpc/group/pfisterlab/mg551/storage/relay/relay/examples/notebook_data/bicycle_bivariate_144_12_12_message_mix_grid_Z_p0035_r60/seed_5/grid_results.csv,5
326,32,-0.02,0.85,0.9,-0.25,0.0,0.75,50000,1,38.0,10.0,10,True,0.2631578947368421,28,0.7368421052631579,1543.1315789473683,/hpc/group/pfisterlab/mg551/storage/relay/relay/examples/notebook_data/bicycle_bivariate_144_12_12_message_mix_grid_Z_p0035_r60/seed_6/grid_results.csv,6
577,57,0.0,0.85,0.9,-0.1,0.0,0.5,50000,1,38.0,10.0,10,True,0.2631578947368421,28,0.7368421052631579,1544.157894736842,/hpc/group/pfisterlab/mg551/storage/relay/relay/examples/notebook_data/bicycle_bivariate_144_12_12_message_mix_grid_Z_p0035_r60/seed_7/grid_results.csv,7
526,52,0.0,0.7,0.97,-0.1,0.1,0.5,50000,1,38.0,10.0,10,True,0.2631578947368421,28,0.7368421052631579,1634.4473684210527,/hpc/group/pfisterlab/mg551/storage/relay/relay/examples/notebook_data/bicycle_bivariate_144_12_12_message_mix_grid_Z_p0035_r60/seed_6/grid_results.csv,6
67,6,-0.1,0.7,0.995,-0.1,0.1,0.5,50000,1,34.0,10.0,10,True,0.2941176470588235,24,0.7058823529411765,1379.3529411764705,/hpc/group/pfisterlab/mg551/storage/relay/relay/examples/notebook_data/bicycle_bivariate_144_12_12_message_mix_grid_Z_p0035_r60/seed_7/grid_results.csv,7
48,4,-0.1,0.7,0.97,0.0,0.1,0.25,50000,1,34.0,10.0,10,True,0.2941176470588235,22,0.6470588235294118,1674.9411764705883,/hpc/group/pfisterlab/mg551/storage/relay/relay/examples/notebook_data/bicycle_bivariate_144_12_12_message_mix_grid_Z_p0035_r60/seed_8/grid_results.csv,8
509,50,0.0,0.7,0.9,0.0,0.1,0.75,50000,1,34.0,10.0,10,True,0.2941176470588235,24,0.7058823529411765,1998.1470588235293,/hpc/group/pfisterlab/mg551/storage/relay/relay/examples/notebook_data/bicycle_bivariate_144_12_12_message_mix_grid_Z_p0035_r60/seed_9/grid_results.csv,9
167,16,-0.1,1.0,0.9,-0.25,0.1,0.75,50000,1,30.0,10.0,10,True,0.3333333333333333,20,0.6666666666666666,1639.9333333333334,/hpc/group/pfisterlab/mg551/storage/relay/relay/examples/notebook_data/bicycle_bivariate_144_12_12_message_mix_grid_Z_p0035_r60/seed_7/grid_results.csv,7
342,34,-0.02,0.85,0.9,0.0,0.0,0.25,50000,1,30.0,10.0,10,True,0.3333333333333333,20,0.6666666666666666,1736.2,/hpc/group/pfisterlab/mg551/storage/relay/relay/examples/notebook_data/bicycle_bivariate_144_12_12_message_mix_grid_Z_p0035_r60/seed_2/grid_results.csv,2
103,10,-0.1,0.85,0.9,0.0,0.1,0.5,50000,1,30.0,10.0,10,True,0.3333333333333333,20,0.6666666666666666,1764.4333333333334,/hpc/group/pfisterlab/mg551/storage/relay/relay/examples/notebook_data/bicycle_bivariate_144_12_12_message_mix_grid_Z_p0035_r60/seed_3/grid_results.csv,3
174,17,-0.1,1.0,0.9,-0.1,0.1,0.25,50000,1,29.0,10.0,10,True,0.3448275862068966,19,0.6551724137931034,1741.1724137931035,/hpc/group/pfisterlab/mg551/storage/relay/relay/examples/notebook_data/bicycle_bivariate_144_12_12_message_mix_grid_Z_p0035_r60/seed_4/grid_results.csv,4
99,9,-0.1,0.85,0.9,0.0,0.0,0.25,50000,1,29.0,10.0,10,True,0.3448275862068966,18,0.6206896551724138,2060.758620689656,/hpc/group/pfisterlab/mg551/storage/relay/relay/examples/notebook_data/bicycle_bivariate_144_12_12_message_mix_grid_Z_p0035_r60/seed_9/grid_results.csv,9
533,53,0.0,0.7,0.97,0.0,0.0,0.75,50000,1,28.0,10.0,10,True,0.3571428571428571,17,0.6071428571428571,1937.607142857143,/hpc/group/pfisterlab/mg551/storage/relay/relay/examples/notebook_data/bicycle_bivariate_144_12_12_message_mix_grid_Z_p0035_r60/seed_3/grid_results.csv,3
266,26,-0.02,0.7,0.9,0.0,0.1,0.75,50000,1,28.0,10.0,10,True,0.3571428571428571,18,0.6428571428571429,1954.357142857143,/hpc/group/pfisterlab/mg551/storage/relay/relay/examples/notebook_data/bicycle_bivariate_144_12_12_message_mix_grid_Z_p0035_r60/seed_6/grid_results.csv,6
703,70,0.0,1.0,0.995,-0.25,0.0,0.5,50000,1,27.0,10.0,10,True,0.3703703703703703,17,0.6296296296296297,1505.2222222222222,/hpc/group/pfisterlab/mg551/storage/relay/relay/examples/notebook_data/bicycle_bivariate_144_12_12_message_mix_grid_Z_p0035_r60/seed_3/grid_results.csv,3
407,40,-0.02,1.0,0.9,-0.25,0.0,0.75,50000,1,27.0,10.0,10,True,0.3703703703703703,17,0.6296296296296297,1586.2592592592594,/hpc/group/pfisterlab/mg551/storage/relay/relay/examples/notebook_data/bicycle_bivariate_144_12_12_message_mix_grid_Z_p0035_r60/seed_7/grid_results.csv,7
222,22,-0.1,1.0,0.995,-0.25,0.25,0.25,50000,1,27.0,10.0,10,True,0.3703703703703703,17,0.6296296296296297,1606.3333333333333,/hpc/group/pfisterlab/mg551/storage/relay/relay/examples/notebook_data/bicycle_bivariate_144_12_12_message_mix_grid_Z_p0035_r60/seed_2/grid_results.csv,2
652,65,0.0,1.0,0.9,-0.25,0.1,0.5,50000,1,27.0,10.0,10,True,0.3703703703703703,17,0.6296296296296297,1617.148148148148,/hpc/group/pfisterlab/mg551/storage/relay/relay/examples/notebook_data/bicycle_bivariate_144_12_12_message_mix_grid_Z_p0035_r60/seed_2/grid_results.csv,2
681,68,0.0,1.0,0.97,-0.25,0.25,0.25,50000,1,27.0,10.0,10,True,0.3703703703703703,17,0.6296296296296297,1627.074074074074,/hpc/group/pfisterlab/mg551/storage/relay/relay/examples/notebook_data/bicycle_bivariate_144_12_12_message_mix_grid_Z_p0035_r60/seed_1/grid_results.csv,1
708,70,0.0,1.0,0.995,-0.25,0.25,0.25,50000,1,27.0,10.0,10,True,0.3703703703703703,17,0.6296296296296297,1647.6296296296296,/hpc/group/pfisterlab/mg551/storage/relay/relay/examples/notebook_data/bicycle_bivariate_144_12_12_message_mix_grid_Z_p0035_r60/seed_8/grid_results.csv,8
101,10,-0.1,0.85,0.9,0.0,0.0,0.75,50000,1,27.0,10.0,10,True,0.3703703703703703,17,0.6296296296296297,1741.7777777777778,/hpc/group/pfisterlab/mg551/storage/relay/relay/examples/notebook_data/bicycle_bivariate_144_12_12_message_mix_grid_Z_p0035_r60/seed_1/grid_results.csv,1
88,8,-0.1,0.85,0.9,-0.25,0.25,0.5,50000,1,27.0,10.0,10,True,0.3703703703703703,16,0.5925925925925926,1768.7407407407406,/hpc/group/pfisterlab/mg551/storage/relay/relay/examples/notebook_data/bicycle_bivariate_144_12_12_message_mix_grid_Z_p0035_r60/seed_8/grid_results.csv,8
285,28,-0.02,0.7,0.97,-0.1,0.25,0.25,50000,1,27.0,10.0,10,True,0.3703703703703703,17,0.6296296296296297,1780.3333333333333,/hpc/group/pfisterlab/mg551/storage/relay/relay/examples/notebook_data/bicycle_bivariate_144_12_12_message_mix_grid_Z_p0035_r60/seed_5/grid_results.csv,5
334,33,-0.02,0.85,0.9,-0.1,0.0,0.5,50000,1,27.0,10.0,10,True,0.3703703703703703,17,0.6296296296296297,1807.555555555556,/hpc/group/pfisterlab/mg551/storage/relay/relay/examples/notebook_data/bicycle_bivariate_144_12_12_message_mix_grid_Z_p0035_r60/seed_4/grid_results.csv,4
172,17,-0.1,1.0,0.9,-0.1,0.0,0.5,50000,1,27.0,10.0,10,True,0.3703703703703703,17,0.6296296296296297,1815.037037037037,/hpc/group/pfisterlab/mg551/storage/relay/relay/examples/notebook_data/bicycle_bivariate_144_12_12_message_mix_grid_Z_p0035_r60/seed_2/grid_results.csv,2
409,40,-0.02,1.0,0.9,-0.25,0.1,0.5,50000,1,27.0,10.0,10,True,0.3703703703703703,17,0.6296296296296297,1848.1851851851848,/hpc/group/pfisterlab/mg551/storage/relay/relay/examples/notebook_data/bicycle_bivariate_144_12_12_message_mix_grid_Z_p0035_r60/seed_9/grid_results.csv,9
331,33,-0.02,0.85,0.9,-0.25,0.25,0.5,50000,1,27.0,10.0,10,True,0.3703703703703703,17,0.6296296296296297,1849.2962962962963,/hpc/group/pfisterlab/mg551/storage/relay/relay/examples/notebook_data/bicycle_bivariate_144_12_12_message_mix_grid_Z_p0035_r60/seed_1/grid_results.csv,1
100,10,-0.1,0.85,0.9,0.0,0.0,0.5,50000,1,27.0,10.0,10,True,0.3703703703703703,17,0.6296296296296297,1854.0,/hpc/group/pfisterlab/mg551/storage/relay/relay/examples/notebook_data/bicycle_bivariate_144_12_12_message_mix_grid_Z_p0035_r60/seed_0/grid_results.csv,0
333,33,-0.02,0.85,0.9,-0.1,0.0,0.25,50000,1,27.0,10.0,10,True,0.3703703703703703,17,0.6296296296296297,1905.6666666666667,/hpc/group/pfisterlab/mg551/storage/relay/relay/examples/notebook_data/bicycle_bivariate_144_12_12_message_mix_grid_Z_p0035_r60/seed_3/grid_results.csv,3
164,16,-0.1,1.0,0.9,-0.25,0.0,0.75,50000,1,27.0,10.0,10,True,0.3703703703703703,17,0.6296296296296297,1924.851851851852,/hpc/group/pfisterlab/mg551/storage/relay/relay/examples/notebook_data/bicycle_bivariate_144_12_12_message_mix_grid_Z_p0035_r60/seed_4/grid_results.csv,4
288,28,-0.02,0.7,0.97,0.0,0.0,0.25,50000,1,27.0,10.0,10,True,0.3703703703703703,16,0.5925925925925926,1934.2962962962963,/hpc/group/pfisterlab/mg551/storage/relay/relay/examples/notebook_data/bicycle_bivariate_144_12_12_message_mix_grid_Z_p0035_r60/seed_8/grid_results.csv,8
259,25,-0.02,0.7,0.9,-0.1,0.25,0.5,50000,1,27.0,10.0,10,True,0.3703703703703703,16,0.5925925925925926,1969.888888888889,/hpc/group/pfisterlab/mg551/storage/relay/relay/examples/notebook_data/bicycle_bivariate_144_12_12_message_mix_grid_Z_p0035_r60/seed_9/grid_results.csv,9
102,10,-0.1,0.85,0.9,0.0,0.1,0.25,50000,1,27.0,10.0,10,True,0.3703703703703703,16,0.5925925925925926,1986.074074074074,/hpc/group/pfisterlab/mg551/storage/relay/relay/examples/notebook_data/bicycle_bivariate_144_12_12_message_mix_grid_Z_p0035_r60/seed_2/grid_results.csv,2
169,16,-0.1,1.0,0.9,-0.25,0.25,0.5,50000,1,27.0,10.0,10,True,0.3703703703703703,17,0.6296296296296297,2031.5185185185185,/hpc/group/pfisterlab/mg551/storage/relay/relay/examples/notebook_data/bicycle_bivariate_144_12_12_message_mix_grid_Z_p0035_r60/seed_9/grid_results.csv,9
171,17,-0.1,1.0,0.9,-0.1,0.0,0.25,50000,1,27.0,10.0,10,True,0.3703703703703703,17,0.6296296296296297,2071.3703703703704,/hpc/group/pfisterlab/mg551/storage/relay/relay/examples/notebook_data/bicycle_bivariate_144_12_12_message_mix_grid_Z_p0035_r60/seed_1/grid_results.csv,1
569,56,0.0,0.85,0.9,-0.25,0.0,0.75,50000,1,27.0,10.0,10,True,0.3703703703703703,17,0.6296296296296297,2080.4814814814813,/hpc/group/pfisterlab/mg551/storage/relay/relay/examples/notebook_data/bicycle_bivariate_144_12_12_message_mix_grid_Z_p0035_r60/seed_9/grid_results.csv,9
8,0,-0.1,0.7,0.9,-0.25,0.25,0.75,50000,1,27.0,10.0,10,True,0.3703703703703703,17,0.6296296296296297,2082.074074074074,/hpc/group/pfisterlab/mg551/storage/relay/relay/examples/notebook_data/bicycle_bivariate_144_12_12_message_mix_grid_Z_p0035_r60/seed_8/grid_results.csv,8
166,16,-0.1,1.0,0.9,-0.25,0.1,0.5,50000,1,27.0,10.0,10,True,0.3703703703703703,14,0.5185185185185185,2310.259259259259,/hpc/group/pfisterlab/mg551/storage/relay/relay/examples/notebook_data/bicycle_bivariate_144_12_12_message_mix_grid_Z_p0035_r60/seed_6/grid_results.csv,6
558,55,0.0,0.7,0.995,0.0,0.0,0.25,50000,1,26.0,10.0,10,True,0.3846153846153846,15,0.5769230769230769,1844.9615384615383,/hpc/group/pfisterlab/mg551/storage/relay/relay/examples/notebook_data/bicycle_bivariate_144_12_12_message_mix_grid_Z_p0035_r60/seed_8/grid_results.csv,8
40,4,-0.1,0.7,0.97,-0.1,0.1,0.5,50000,1,26.0,10.0,10,True,0.3846153846153846,15,0.5769230769230769,1868.1538461538464,/hpc/group/pfisterlab/mg551/storage/relay/relay/examples/notebook_data/bicycle_bivariate_144_12_12_message_mix_grid_Z_p0035_r60/seed_0/grid_results.csv,0
72,7,-0.1,0.7,0.995,0.0,0.0,0.25,50000,1,26.0,10.0,10,True,0.3846153846153846,15,0.5769230769230769,1888.0,/hpc/group/pfisterlab/mg551/storage/relay/relay/examples/notebook_data/bicycle_bivariate_144_12_12_message_mix_grid_Z_p0035_r60/seed_2/grid_results.csv,2
525,52,0.0,0.7,0.97,-0.1,0.1,0.25,50000,1,26.0,10.0,10,True,0.3846153846153846,14,0.5384615384615384,2086.230769230769,/hpc/group/pfisterlab/mg551/storage/relay/relay/examples/notebook_data/bicycle_bivariate_144_12_12_message_mix_grid_Z_p0035_r60/seed_5/grid_results.csv,5
